date,home_team,away_team,team,scorer,minute,own_goal,penalty
9/10/2019,Afghanistan,Bangladesh,Afghanistan,Farshad Noor,27,FALSE,FALSE
9/10/2019,Albania,Iceland,Albania,Kastriot Dermaku,32,FALSE,FALSE
9/10/2019,Albania,Iceland,Iceland,Gylfi Sigurðsson,47,FALSE,FALSE
9/10/2019,Albania,Iceland,Albania,Elseid Hysaj,52,FALSE,FALSE
9/10/2019,Albania,Iceland,Iceland,Kolbeinn Sigþórsson,58,FALSE,FALSE
9/10/2019,Albania,Iceland,Albania,Odise Roshi,79,FALSE,FALSE
9/10/2019,Albania,Iceland,Albania,Sokol Çikalleshi,83,FALSE,FALSE
9/10/2019,Angola,Gambia,Angola,Geraldo,41,FALSE,FALSE
9/10/2019,Angola,Gambia,Gambia,Assan Ceesay,65,FALSE,FALSE
9/10/2019,Angola,Gambia,Angola,Fábio Abreu,68,FALSE,FALSE
9/10/2019,Cambodia,Bahrain,Bahrain,Kamil Al Aswad,78,FALSE,FALSE
9/10/2019,England,Kosovo,Kosovo,Valon Berisha,1,FALSE,FALSE
9/10/2019,England,Kosovo,England,Raheem Sterling,8,FALSE,FALSE
9/10/2019,England,Kosovo,England,Harry Kane,19,FALSE,FALSE
9/10/2019,England,Kosovo,England,Mërgim Vojvoda,38,TRUE,FALSE
9/10/2019,England,Kosovo,England,Jadon Sancho,44,FALSE,FALSE
9/10/2019,England,Kosovo,England,Jadon Sancho,45,FALSE,FALSE
9/10/2019,England,Kosovo,Kosovo,Valon Berisha,49,FALSE,FALSE
9/10/2019,England,Kosovo,Kosovo,Vedat Muriqi,55,FALSE,TRUE
9/10/2019,France,Andorra,France,Kingsley Coman,18,FALSE,FALSE
9/10/2019,France,Andorra,France,Clément Lenglet,52,FALSE,FALSE
9/10/2019,France,Andorra,France,Wissam Ben Yedder,90,FALSE,FALSE
9/10/2019,Guam,Philippines,Philippines,Ángel Guirado,7,FALSE,FALSE
9/10/2019,Guam,Philippines,Philippines,Patrick Reichelt,12,FALSE,FALSE
9/10/2019,Guam,Philippines,Guam,Marcus Lopez,67,FALSE,TRUE
9/10/2019,Guam,Philippines,Philippines,Stephan Schröck,71,FALSE,FALSE
9/10/2019,Guam,Philippines,Philippines,John-Patrick Strauß,81,FALSE,FALSE
9/10/2019,Guinea-Bissau,São Tomé and Príncipe,São Tomé and Príncipe,Iniesta,12,FALSE,FALSE
9/10/2019,Guinea-Bissau,São Tomé and Príncipe,Guinea-Bissau,Joseph Mendes,66,FALSE,FALSE
9/10/2019,Guinea-Bissau,São Tomé and Príncipe,Guinea-Bissau,Joseph Mendes,77,FALSE,FALSE
9/10/2019,Hong Kong,Iran,Iran,Sardar Azmoun,23,FALSE,FALSE
9/10/2019,Hong Kong,Iran,Iran,Karim Ansarifard,54,FALSE,FALSE
9/10/2019,Indonesia,Thailand,Thailand,Supachok Sarachat,55,FALSE,FALSE
9/10/2019,Indonesia,Thailand,Thailand,Theerathon Bunmathan,65,FALSE,TRUE
9/10/2019,Indonesia,Thailand,Thailand,Supachok Sarachat,71,FALSE,FALSE
9/10/2019,Kuwait,Australia,Australia,Mathew Leckie,7,FALSE,FALSE
9/10/2019,Kuwait,Australia,Australia,Mathew Leckie,30,FALSE,FALSE
9/10/2019,Kuwait,Australia,Australia,Aaron Mooy,38,FALSE,FALSE
9/10/2019,Lithuania,Portugal,Portugal,Cristiano Ronaldo,7,FALSE,TRUE
9/10/2019,Lithuania,Portugal,Lithuania,Vytautas Andriuškevičius,28,FALSE,FALSE
9/10/2019,Lithuania,Portugal,Portugal,Cristiano Ronaldo,62,FALSE,FALSE
9/10/2019,Lithuania,Portugal,Portugal,Cristiano Ronaldo,65,FALSE,FALSE
9/10/2019,Lithuania,Portugal,Portugal,Cristiano Ronaldo,76,FALSE,FALSE
9/10/2019,Lithuania,Portugal,Portugal,William Carvalho,90,FALSE,FALSE
9/10/2019,Luxembourg,Serbia,Serbia,Aleksandar Mitrović,36,FALSE,FALSE
9/10/2019,Luxembourg,Serbia,Serbia,Nemanja Radonjić,55,FALSE,FALSE
9/10/2019,Luxembourg,Serbia,Luxembourg,David Turpel,66,FALSE,FALSE
9/10/2019,Luxembourg,Serbia,Serbia,Aleksandar Mitrović,78,FALSE,FALSE
9/10/2019,Malawi,Botswana,Malawi,Gerald Phiri Jr.,81,FALSE,TRUE
9/10/2019,Malaysia,United Arab Emirates,Malaysia,Syafiq Ahmad,1,FALSE,FALSE
9/10/2019,Malaysia,United Arab Emirates,United Arab Emirates,Ali Mabkhout,43,FALSE,FALSE
9/10/2019,Malaysia,United Arab Emirates,United Arab Emirates,Ali Mabkhout,75,FALSE,FALSE
9/10/2019,Maldives,China PR,China PR,Wu Xi,34,FALSE,FALSE
9/10/2019,Maldives,China PR,China PR,Wu Lei,45,FALSE,FALSE
9/10/2019,Maldives,China PR,China PR,Yang Xu,64,FALSE,TRUE
9/10/2019,Maldives,China PR,China PR,Elkeson,83,FALSE,TRUE
9/10/2019,Maldives,China PR,China PR,Elkeson,90,FALSE,FALSE
9/10/2019,Moldova,Turkey,Turkey,Cenk Tosun,37,FALSE,FALSE
9/10/2019,Moldova,Turkey,Turkey,Deniz Türüç,57,FALSE,FALSE
9/10/2019,Moldova,Turkey,Turkey,Cenk Tosun,79,FALSE,FALSE
9/10/2019,Moldova,Turkey,Turkey,Yusuf Yazıcı,88,FALSE,FALSE
9/10/2019,Mongolia,Tajikistan,Tajikistan,Davron Ergashev,81,FALSE,FALSE
9/10/2019,Montenegro,Czech Republic,Czech Republic,Tomáš Souček,54,FALSE,FALSE
9/10/2019,Montenegro,Czech Republic,Czech Republic,Lukáš Masopust,58,FALSE,FALSE
9/10/2019,Montenegro,Czech Republic,Czech Republic,Vladimír Darida,90,FALSE,TRUE
9/10/2019,Mozambique,Mauritius,Mozambique,Clésio,6,FALSE,FALSE
9/10/2019,Mozambique,Mauritius,Mozambique,Geny Catamo,77,FALSE,TRUE
9/10/2019,Myanmar,Japan,Japan,Shoya Nakajima,16,FALSE,FALSE
9/10/2019,Myanmar,Japan,Japan,Takumi Minamino,26,FALSE,FALSE
9/10/2019,Namibia,Eritrea,Namibia,Absalom Iimbondi,25,FALSE,FALSE
9/10/2019,Namibia,Eritrea,Namibia,Peter Shalulile,90,FALSE,FALSE
9/10/2019,Rwanda,Seychelles,Rwanda,Djihad Bizimana,16,FALSE,FALSE
9/10/2019,Rwanda,Seychelles,Rwanda,Meddie Kagere,27,FALSE,FALSE
9/10/2019,Rwanda,Seychelles,Rwanda,Jacques Tuyisenge,29,FALSE,FALSE
9/10/2019,Rwanda,Seychelles,Rwanda,Jacques Tuyisenge,34,FALSE,FALSE
9/10/2019,Rwanda,Seychelles,Rwanda,Meddie Kagere,51,FALSE,FALSE
9/10/2019,Rwanda,Seychelles,Rwanda,Yannick Mukunzi,57,FALSE,FALSE
9/10/2019,Rwanda,Seychelles,Rwanda,Muhadjiri Hakizimana,79,FALSE,FALSE
9/10/2019,Singapore,Palestine,Singapore,Shakir Hamzah,3,FALSE,FALSE
9/10/2019,Singapore,Palestine,Palestine,Yaser Hamed,13,FALSE,FALSE
9/10/2019,Singapore,Palestine,Singapore,Safuwan Baharudin,38,FALSE,FALSE
9/10/2019,Sri Lanka,North Korea,North Korea,Jang Kuk-chol,67,FALSE,FALSE
9/10/2019,Taiwan,Nepal,Nepal,Anjan Bista,4,FALSE,FALSE
9/10/2019,Taiwan,Nepal,Nepal,Anjan Bista,62,FALSE,FALSE
9/10/2019,Togo,Comoros,Togo,Kassim M'Dahoma,10,TRUE,FALSE
9/10/2019,Togo,Comoros,Togo,Gilles Sunu,71,FALSE,FALSE
9/10/2019,Turkmenistan,South Korea,South Korea,Na Sang-ho,13,FALSE,FALSE
9/10/2019,Turkmenistan,South Korea,South Korea,Jung Woo-young,82,FALSE,FALSE
9/10/2019,Yemen,Saudi Arabia,Yemen,Mohsen Qarawi,8,FALSE,FALSE
9/10/2019,Yemen,Saudi Arabia,Saudi Arabia,Hattan Bahebri,23,FALSE,FALSE
9/10/2019,Yemen,Saudi Arabia,Yemen,Omar Al-Dahi,37,FALSE,FALSE
9/10/2019,Yemen,Saudi Arabia,Saudi Arabia,Salem Al-Dawsari,48,FALSE,FALSE
9/10/2019,Zimbabwe,Somalia,Zimbabwe,Marshall Munetsi,77,FALSE,FALSE
9/10/2019,Zimbabwe,Somalia,Somalia,Omar Mohamed,85,FALSE,FALSE
9/10/2019,Zimbabwe,Somalia,Zimbabwe,Admiral Muskwe,86,FALSE,FALSE
9/10/2019,Zimbabwe,Somalia,Zimbabwe,Khama Billiat,90,FALSE,FALSE
10/10/2019,Australia,Nepal,Australia,Jamie Maclaren,6,FALSE,FALSE
10/10/2019,Australia,Nepal,Australia,Jamie Maclaren,19,FALSE,FALSE
10/10/2019,Australia,Nepal,Australia,Harry Souttar,23,FALSE,FALSE
10/10/2019,Australia,Nepal,Australia,Harry Souttar,59,FALSE,FALSE
10/10/2019,Australia,Nepal,Australia,Jamie Maclaren,90,FALSE,FALSE
10/10/2019,Austria,Israel,Israel,Eran Zahavi,34,FALSE,FALSE
10/10/2019,Austria,Israel,Austria,Valentino Lazaro,41,FALSE,FALSE
10/10/2019,Austria,Israel,Austria,Martin Hinteregger,56,FALSE,FALSE
10/10/2019,Austria,Israel,Austria,Marcel Sabitzer,88,FALSE,FALSE
10/10/2019,Bangladesh,Qatar,Qatar,Yusuf Abdurisag,28,FALSE,FALSE
10/10/2019,Bangladesh,Qatar,Qatar,Karim Boudiaf,90,FALSE,FALSE
10/10/2019,Belgium,San Marino,Belgium,Romelu Lukaku,28,FALSE,FALSE
10/10/2019,Belgium,San Marino,Belgium,Nacer Chadli,31,FALSE,FALSE
10/10/2019,Belgium,San Marino,Belgium,Cristian Brolli,35,TRUE,FALSE
10/10/2019,Belgium,San Marino,Belgium,Romelu Lukaku,41,FALSE,FALSE
10/10/2019,Belgium,San Marino,Belgium,Toby Alderweireld,43,FALSE,FALSE
10/10/2019,Belgium,San Marino,Belgium,Youri Tielemans,45,FALSE,FALSE
10/10/2019,Belgium,San Marino,Belgium,Christian Benteke,79,FALSE,FALSE
10/10/2019,Belgium,San Marino,Belgium,Yari Verschaeren,84,FALSE,TRUE
10/10/2019,Belgium,San Marino,Belgium,Timothy Castagne,90,FALSE,FALSE
10/10/2019,China PR,Guam,China PR,Yang Xu,6,FALSE,FALSE
10/10/2019,China PR,Guam,China PR,Wu Lei,17,FALSE,FALSE
10/10/2019,China PR,Guam,China PR,Yang Xu,19,FALSE,FALSE
10/10/2019,China PR,Guam,China PR,Yang Xu,24,FALSE,FALSE
10/10/2019,China PR,Guam,China PR,Yang Xu,31,FALSE,FALSE
10/10/2019,China PR,Guam,China PR,Wu Xi,45,FALSE,FALSE
10/10/2019,China PR,Guam,China PR,Elkeson,75,FALSE,FALSE
10/10/2019,Croatia,Hungary,Croatia,Luka Modrić,5,FALSE,FALSE
10/10/2019,Croatia,Hungary,Croatia,Bruno Petković,24,FALSE,FALSE
10/10/2019,Croatia,Hungary,Croatia,Bruno Petković,42,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Ahmad Nourollahi,5,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Sardar Azmoun,11,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Hossein Kanaanizadegan,18,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Soeuy Visal,22,TRUE,FALSE
10/10/2019,Iran,Cambodia,Iran,Sardar Azmoun,35,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Karim Ansarifard,40,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Sardar Azmoun,44,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Karim Ansarifard,48,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Mehdi Taremi,54,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Karim Ansarifard,60,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Mohammad Mohebi,65,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Mohammad Mohebi,67,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Mehrdad Mohammadi,85,FALSE,FALSE
10/10/2019,Iran,Cambodia,Iran,Karim Ansarifard,88,FALSE,FALSE
10/10/2019,Iraq,Hong Kong,Iraq,Mohanad Ali,37,FALSE,FALSE
10/10/2019,Iraq,Hong Kong,Iraq,Ali Adnan Kadhim,79,FALSE,TRUE
10/10/2019,Japan,Mongolia,Japan,Takumi Minamino,22,FALSE,FALSE
10/10/2019,Japan,Mongolia,Japan,Maya Yoshida,29,FALSE,FALSE
10/10/2019,Japan,Mongolia,Japan,Yuto Nagatomo,33,FALSE,FALSE
10/10/2019,Japan,Mongolia,Japan,Kensuke Nagai,40,FALSE,FALSE
10/10/2019,Japan,Mongolia,Japan,Wataru Endō,57,FALSE,FALSE
10/10/2019,Japan,Mongolia,Japan,Daichi Kamada,82,FALSE,FALSE
10/10/2019,Kazakhstan,Cyprus,Kazakhstan,Temirlan Yerlanov,34,FALSE,FALSE
10/10/2019,Kazakhstan,Cyprus,Cyprus,Pieros Sotiriou,73,FALSE,FALSE
10/10/2019,Kazakhstan,Cyprus,Cyprus,Nicholas Ioannou,84,FALSE,FALSE
10/10/2019,Kyrgyzstan,Myanmar,Kyrgyzstan,Edgar Bernhardt,5,FALSE,FALSE
10/10/2019,Kyrgyzstan,Myanmar,Kyrgyzstan,Edgar Bernhardt,10,FALSE,FALSE
10/10/2019,Kyrgyzstan,Myanmar,Kyrgyzstan,Alimardon Shukurov,20,FALSE,FALSE
10/10/2019,Kyrgyzstan,Myanmar,Kyrgyzstan,Gulzhigit Alykulov,26,FALSE,FALSE
10/10/2019,Kyrgyzstan,Myanmar,Kyrgyzstan,Valery Kichin,45,FALSE,FALSE
10/10/2019,Kyrgyzstan,Myanmar,Kyrgyzstan,Alimardon Shukurov,71,FALSE,FALSE
10/10/2019,Kyrgyzstan,Myanmar,Kyrgyzstan,Edgar Bernhardt,87,FALSE,TRUE
10/10/2019,Latvia,Poland,Poland,Robert Lewandowski,9,FALSE,FALSE
10/10/2019,Latvia,Poland,Poland,Robert Lewandowski,13,FALSE,FALSE
10/10/2019,Latvia,Poland,Poland,Robert Lewandowski,76,FALSE,FALSE
10/10/2019,Lebanon,Turkmenistan,Lebanon,Hilal El-Helwe,5,FALSE,FALSE
10/10/2019,Lebanon,Turkmenistan,Turkmenistan,Altymyrat Annadurdyýew,62,FALSE,FALSE
10/10/2019,Lebanon,Turkmenistan,Lebanon,Nader Matar,64,FALSE,FALSE
10/10/2019,Netherlands,Northern Ireland,Northern Ireland,Josh Magennis,75,FALSE,FALSE
10/10/2019,Netherlands,Northern Ireland,Netherlands,Memphis Depay,80,FALSE,FALSE
10/10/2019,Netherlands,Northern Ireland,Netherlands,Memphis Depay,90,FALSE,FALSE
10/10/2019,Netherlands,Northern Ireland,Netherlands,Luuk de Jong,90,FALSE,FALSE
10/10/2019,North Macedonia,Slovenia,North Macedonia,Elif Elmas,50,FALSE,FALSE
10/10/2019,North Macedonia,Slovenia,North Macedonia,Elif Elmas,68,FALSE,FALSE
10/10/2019,North Macedonia,Slovenia,Slovenia,Josip Iličić,90,FALSE,TRUE
10/10/2019,Oman,Afghanistan,Oman,Abdul Aziz Al-Muqbali,27,FALSE,FALSE
10/10/2019,Oman,Afghanistan,Oman,Abdul Aziz Al-Muqbali,38,FALSE,FALSE
10/10/2019,Oman,Afghanistan,Oman,Muhsen Al-Ghassani,61,FALSE,TRUE
10/10/2019,Russia,Scotland,Russia,Artem Dzyuba,57,FALSE,FALSE
10/10/2019,Russia,Scotland,Russia,Magomed Ozdoyev,60,FALSE,FALSE
10/10/2019,Russia,Scotland,Russia,Artem Dzyuba,70,FALSE,FALSE
10/10/2019,Russia,Scotland,Russia,Aleksandr Golovin,84,FALSE,FALSE
10/10/2019,Saudi Arabia,Singapore,Saudi Arabia,Abdulfattah Asiri,28,FALSE,FALSE
10/10/2019,Saudi Arabia,Singapore,Saudi Arabia,Abdullah Al-Hamdan,61,FALSE,FALSE
10/10/2019,Saudi Arabia,Singapore,Saudi Arabia,Abdulfattah Asiri,67,FALSE,FALSE
10/10/2019,Slovakia,Wales,Wales,Kieffer Moore,25,FALSE,FALSE
10/10/2019,Slovakia,Wales,Slovakia,Juraj Kucka,53,FALSE,FALSE
10/10/2019,South Korea,Sri Lanka,South Korea,Son Heung-min,10,FALSE,FALSE
10/10/2019,South Korea,Sri Lanka,South Korea,Kim Shin-wook,17,FALSE,FALSE
10/10/2019,South Korea,Sri Lanka,South Korea,Hwang Hee-chan,20,FALSE,FALSE
10/10/2019,South Korea,Sri Lanka,South Korea,Kim Shin-wook,30,FALSE,FALSE
10/10/2019,South Korea,Sri Lanka,South Korea,Son Heung-min,45,FALSE,TRUE
10/10/2019,South Korea,Sri Lanka,South Korea,Kim Shin-wook,54,FALSE,FALSE
10/10/2019,South Korea,Sri Lanka,South Korea,Kim Shin-wook,64,FALSE,FALSE
10/10/2019,South Korea,Sri Lanka,South Korea,Kwon Chang-hoon,76,FALSE,FALSE
10/10/2019,Syria,Maldives,Syria,Omar Al Somah,26,FALSE,FALSE
10/10/2019,Syria,Maldives,Syria,Omar Al Somah,60,FALSE,FALSE
10/10/2019,Syria,Maldives,Maldives,Ali Ashfaq,70,FALSE,FALSE
10/10/2019,United Arab Emirates,Indonesia,United Arab Emirates,Khalil Ibrahim,40,FALSE,FALSE
10/10/2019,United Arab Emirates,Indonesia,United Arab Emirates,Ali Mabkhout,51,FALSE,FALSE
10/10/2019,United Arab Emirates,Indonesia,United Arab Emirates,Ali Mabkhout,63,FALSE,TRUE
10/10/2019,United Arab Emirates,Indonesia,United Arab Emirates,Ali Mabkhout,72,FALSE,FALSE
10/10/2019,United Arab Emirates,Indonesia,United Arab Emirates,Tareq Ahmed,90,FALSE,FALSE
10/10/2019,Uzbekistan,Yemen,Uzbekistan,Sanjar Kodirkulov,3,FALSE,FALSE
10/10/2019,Uzbekistan,Yemen,Uzbekistan,Eldor Shomurodov,33,FALSE,FALSE
10/10/2019,Uzbekistan,Yemen,Uzbekistan,Jamshid Iskanderov,53,FALSE,FALSE
10/10/2019,Uzbekistan,Yemen,Uzbekistan,Islom Tukhtakhujaev,72,FALSE,FALSE
10/10/2019,Uzbekistan,Yemen,Uzbekistan,Igor Sergeev,90,FALSE,FALSE
10/10/2019,Vietnam,Malaysia,Vietnam,Nguyễn Quang Hải,40,FALSE,FALSE
10/11/2019,Andorra,Moldova,Andorra,Marc Vales,63,FALSE,FALSE
10/11/2019,Czech Republic,England,England,Harry Kane,5,FALSE,TRUE
10/11/2019,Czech Republic,England,Czech Republic,Jakub Brabec,9,FALSE,FALSE
10/11/2019,Czech Republic,England,Czech Republic,Zdeněk Ondrášek,85,FALSE,FALSE
10/11/2019,Iceland,France,France,Olivier Giroud,66,FALSE,TRUE
10/11/2019,Portugal,Luxembourg,Portugal,Bernardo Silva,16,FALSE,FALSE
10/11/2019,Portugal,Luxembourg,Portugal,Cristiano Ronaldo,65,FALSE,FALSE
10/11/2019,Portugal,Luxembourg,Portugal,Gonçalo Guedes,89,FALSE,FALSE
10/11/2019,Turkey,Albania,Turkey,Cenk Tosun,90,FALSE,FALSE
10/11/2019,Ukraine,Lithuania,Ukraine,Ruslan Malinovskyi,29,FALSE,FALSE
10/11/2019,Ukraine,Lithuania,Ukraine,Ruslan Malinovskyi,58,FALSE,FALSE
10/12/2019,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Izet Hajrović,29,FALSE,FALSE
10/12/2019,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Miralem Pjanić,37,FALSE,TRUE
10/12/2019,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Miralem Pjanić,58,FALSE,FALSE
10/12/2019,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Armin Hodžić,73,FALSE,FALSE
10/12/2019,Bosnia and Herzegovina,Finland,Finland,Joel Pohjanpalo,79,FALSE,FALSE
10/12/2019,Denmark,Switzerland,Denmark,Yussuf Poulsen,84,FALSE,FALSE
10/12/2019,Faroe Islands,Romania,Romania,George Pușcaș,74,FALSE,FALSE
10/12/2019,Faroe Islands,Romania,Romania,Alexandru Mitriță,83,FALSE,FALSE
10/12/2019,Faroe Islands,Romania,Romania,Claudiu Keșerü,90,FALSE,FALSE
10/12/2019,Italy,Greece,Italy,Jorginho,63,FALSE,TRUE
10/12/2019,Italy,Greece,Italy,Federico Bernardeschi,78,FALSE,FALSE
10/12/2019,Liechtenstein,Armenia,Armenia,Tigran Barseghyan,19,FALSE,FALSE
10/12/2019,Liechtenstein,Armenia,Liechtenstein,Yanik Frick,72,FALSE,FALSE
10/12/2019,Malta,Sweden,Sweden,Marcus Danielson,11,FALSE,FALSE
10/12/2019,Malta,Sweden,Sweden,Sebastian Larsson,58,FALSE,TRUE
10/12/2019,Malta,Sweden,Sweden,Andrei Agius,66,TRUE,FALSE
10/12/2019,Malta,Sweden,Sweden,Sebastian Larsson,71,FALSE,TRUE
10/12/2019,Norway,Spain,Spain,Saúl Ñíguez,47,FALSE,FALSE
10/12/2019,Norway,Spain,Norway,Joshua King,90,FALSE,TRUE
10/13/2019,Belarus,Netherlands,Netherlands,Georginio Wijnaldum,32,FALSE,FALSE
10/13/2019,Belarus,Netherlands,Netherlands,Georginio Wijnaldum,41,FALSE,FALSE
10/13/2019,Belarus,Netherlands,Belarus,Stanislaw Drahun,54,FALSE,FALSE
10/13/2019,Cyprus,Russia,Russia,Denis Cheryshev,9,FALSE,FALSE
10/13/2019,Cyprus,Russia,Russia,Magomed Ozdoyev,23,FALSE,FALSE
10/13/2019,Cyprus,Russia,Russia,Artem Dzyuba,79,FALSE,FALSE
10/13/2019,Cyprus,Russia,Russia,Aleksandr Golovin,89,FALSE,FALSE
10/13/2019,Cyprus,Russia,Russia,Denis Cheryshev,90,FALSE,FALSE
10/13/2019,Estonia,Germany,Germany,İlkay Gündoğan,51,FALSE,FALSE
10/13/2019,Estonia,Germany,Germany,İlkay Gündoğan,57,FALSE,FALSE
10/13/2019,Estonia,Germany,Germany,Timo Werner,71,FALSE,FALSE
10/13/2019,Hungary,Azerbaijan,Hungary,Mihály Korhut,10,FALSE,FALSE
10/13/2019,Kazakhstan,Belgium,Belgium,Michy Batshuayi,21,FALSE,FALSE
10/13/2019,Kazakhstan,Belgium,Belgium,Thomas Meunier,53,FALSE,FALSE
10/13/2019,Poland,North Macedonia,Poland,Przemysław Frankowski,74,FALSE,FALSE
10/13/2019,Poland,North Macedonia,Poland,Arkadiusz Milik,80,FALSE,FALSE
10/13/2019,Scotland,San Marino,Scotland,John McGinn,12,FALSE,FALSE
10/13/2019,Scotland,San Marino,Scotland,John McGinn,27,FALSE,FALSE
10/13/2019,Scotland,San Marino,Scotland,John McGinn,45,FALSE,FALSE
10/13/2019,Scotland,San Marino,Scotland,Lawrence Shankland,65,FALSE,FALSE
10/13/2019,Scotland,San Marino,Scotland,Stuart Findlay,67,FALSE,FALSE
10/13/2019,Scotland,San Marino,Scotland,Stuart Armstrong,87,FALSE,FALSE
10/13/2019,Slovenia,Austria,Austria,Stefan Posch,21,FALSE,FALSE
10/13/2019,Wales,Croatia,Croatia,Nikola Vlašić,9,FALSE,FALSE
10/13/2019,Wales,Croatia,Wales,Gareth Bale,45,FALSE,FALSE
10/14/2019,Bulgaria,England,England,Marcus Rashford,7,FALSE,FALSE
10/14/2019,Bulgaria,England,England,Ross Barkley,20,FALSE,FALSE
10/14/2019,Bulgaria,England,England,Ross Barkley,32,FALSE,FALSE
10/14/2019,Bulgaria,England,England,Raheem Sterling,45,FALSE,FALSE
10/14/2019,Bulgaria,England,England,Raheem Sterling,69,FALSE,FALSE
10/14/2019,Bulgaria,England,England,Harry Kane,85,FALSE,FALSE
10/14/2019,France,Turkey,France,Olivier Giroud,76,FALSE,FALSE
10/14/2019,France,Turkey,Turkey,Kaan Ayhan,82,FALSE,FALSE
10/14/2019,Iceland,Andorra,Iceland,Arnór Sigurðsson,38,FALSE,FALSE
10/14/2019,Iceland,Andorra,Iceland,Kolbeinn Sigþórsson,65,FALSE,FALSE
10/14/2019,Kosovo,Montenegro,Kosovo,Amir Rrahmani,10,FALSE,FALSE
10/14/2019,Kosovo,Montenegro,Kosovo,Vedat Muriqi,35,FALSE,FALSE
10/14/2019,Lithuania,Serbia,Serbia,Aleksandar Mitrović,49,FALSE,FALSE
10/14/2019,Lithuania,Serbia,Serbia,Aleksandar Mitrović,53,FALSE,FALSE
10/14/2019,Lithuania,Serbia,Lithuania,Donatas Kazlauskas,79,FALSE,FALSE
10/14/2019,Moldova,Albania,Albania,Sokol Çikalleshi,22,FALSE,FALSE
10/14/2019,Moldova,Albania,Albania,Keidi Bare,34,FALSE,FALSE
10/14/2019,Moldova,Albania,Albania,Lorenc Trashi,40,FALSE,FALSE
10/14/2019,Moldova,Albania,Albania,Rey Manaj,90,FALSE,FALSE
10/14/2019,Ukraine,Portugal,Ukraine,Roman Yaremchuk,6,FALSE,FALSE
10/14/2019,Ukraine,Portugal,Ukraine,Andriy Yarmolenko,27,FALSE,FALSE
10/14/2019,Ukraine,Portugal,Portugal,Cristiano Ronaldo,72,FALSE,TRUE
10/15/2019,Bahrain,Iran,Bahrain,Mohammed Al-Hardan,65,FALSE,TRUE
10/15/2019,Cambodia,Iraq,Iraq,Ibrahim Bayesh,22,FALSE,FALSE
10/15/2019,Cambodia,Iraq,Iraq,Mohanad Ali,41,FALSE,FALSE
10/15/2019,Cambodia,Iraq,Iraq,Amjad Attwan,57,FALSE,FALSE
10/15/2019,Cambodia,Iraq,Iraq,Ahmad Ibrahim Khalaf,62,FALSE,FALSE
10/15/2019,Faroe Islands,Malta,Faroe Islands,Rógvi Baldvinsson,71,FALSE,FALSE
10/15/2019,Finland,Armenia,Finland,Fredrik Jensen,31,FALSE,FALSE
10/15/2019,Finland,Armenia,Finland,Teemu Pukki,61,FALSE,FALSE
10/15/2019,Finland,Armenia,Finland,Teemu Pukki,88,FALSE,FALSE
10/15/2019,Gibraltar,Georgia,Georgia,Giorgi Kharaishvili,10,FALSE,FALSE
10/15/2019,Gibraltar,Georgia,Georgia,Jaba Kankava,21,FALSE,FALSE
10/15/2019,Gibraltar,Georgia,Gibraltar,Lee Casciaro,66,FALSE,FALSE
10/15/2019,Gibraltar,Georgia,Gibraltar,Roy Chipolina,74,FALSE,FALSE
10/15/2019,Gibraltar,Georgia,Georgia,Giorgi Kvilitaia,84,FALSE,FALSE
10/15/2019,Greece,Bosnia and Herzegovina,Greece,Vangelis Pavlidis,30,FALSE,FALSE
10/15/2019,Greece,Bosnia and Herzegovina,Bosnia and Herzegovina,Amer Gojak,35,FALSE,FALSE
10/15/2019,Greece,Bosnia and Herzegovina,Greece,Adnan Kovačević,88,TRUE,FALSE
10/15/2019,India,Bangladesh,Bangladesh,Saad Uddin,42,FALSE,FALSE
10/15/2019,India,Bangladesh,India,Adil Khan,88,FALSE,FALSE
10/15/2019,Indonesia,Vietnam,Vietnam,Đỗ Duy Mạnh,26,FALSE,FALSE
10/15/2019,Indonesia,Vietnam,Vietnam,Quế Ngọc Hải,55,FALSE,TRUE
10/15/2019,Indonesia,Vietnam,Vietnam,Nguyễn Tiến Linh,61,FALSE,FALSE
10/15/2019,Indonesia,Vietnam,Indonesia,Irfan Bachdim,84,FALSE,FALSE
10/15/2019,Israel,Latvia,Israel,Mu'nas Dabbur,16,FALSE,FALSE
10/15/2019,Israel,Latvia,Israel,Eran Zahavi,26,FALSE,FALSE
10/15/2019,Israel,Latvia,Latvia,Vladimirs Kamešs,40,FALSE,FALSE
